Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,City,Employment,Monthly_Income,Purchase_Amount,Installments,Monthly_Installment,Remaining_Installments,Total_Remaining_Balance,Category,Store Name,Channel,Active_Contracts,DTI_Ratio,Delay_Days,Status,SIMAH_Status
TX02061,C0144,2025-04-26,58,Male,Al-Jubail,Employed,15620,3724,4,931,0,0,Electronics,General Store,App,2,0.088,0,Paid on time,Not Reported
TX02062,C0770,2025-11-20,55,Male,Dammam,Employed,23898,4082,4,1020.5,1,729.5,Electronics,General Store,Web,7,0.156,180,Missed,Delayed (Reported)
TX02063,C0038,2025-03-15,46,Female,Buraidah,Employed,16551,2256,4,564,0,0,Travel,Saudia Airlines,App,2,0.061,0,Paid on time,Not Reported
TX02064,C0329,2025-01-26,37,Male,Medina,Employed,10571,1086,3,271.5,0,0,electronics,General Store,App,3,0.111,0,Paid on time,Not Reported
TX02065,C0460,2025-06-04,30,Female,RIYADH,Employed,12582,1546,4,386.5,0,0,Fashion,Herm�s,App,5,0.174,72,Late,Delayed (Reported)
TX02066,C0723,2024-08-25,51,Male,Mecca,Self-employed,18635,2006,4,501.5,0,0,Fashion,Zara,Web,4,0.099,0,Paid on time,Not Reported
TX02067,C0245,2025-06-20,44,Female,Riyadh,Self-employed,11187,1787,4,446.75,0,0,Electronics,General Store,App,5,0.201,130,Late,Delayed (Reported)
TX02068,C0099,2025-04-06,37,Female,Riyadh,Employed,16612,238,4,59.5,0,0,Electronics,General Store,In-Store,4,0.085,0,Paid on time,Not Reported
TX02069,C0118,2025-12-23,56,Female,riyadh,Employed,17297,1121,4,280.25,2,1600.5,Electronics,General Store,App,6,0.146,59,Missed,Delayed (Reported)
TX02070,C0327,2025-04-18,50,Female,Riyadh,Employed,17855,4875,4,1218.75,0,0,Electronics,General Store,App,6,0.194,0,Paid on time,Not Reported
TX02071,C0547,2025-08-02,18,Male,Al-Ahsa,Student,12124,1730,4,432.5,0,0,fashion,Centerpoint,App,5,0.184,114,Late,Delayed (Reported)
TX02072,C0419,2025-02-08,39,Male,Mecca,Employed,17849,3248,4,812,0,0,electronics,General Store,App,5,0.146,150,Missed,Delayed (Reported)
TX02073,C0533,2024-04-15,22,Male,Jeddah,Student,14511,269,3,67.25,0,0,Beauty,Boots,App,2,0.036,0,Paid on time,Not Reported
TX02074,C0433,2025-08-05,57,Female,Riyadh,Employed,17260,621,4,155.25,0,0,Electronics,General Store,App,7,0.165,89,Late,Delayed (Reported)
TX02075,C0371,2025-11-13,23,Female,Medina,Student,12686,3192,4,798,1,493.75,fashion,Herm�s,App,7,0.276,197,Missed,Defaulted (Blacklisted)
TX02076,C0282,2024-04-06,62,Male,Medina,Employed,24476,1298,4,324.5,0,0,Electronics,General Store,Web,1,0.013,0,Paid on time,Not Reported
TX02077,C0297,2025-04-23,64,Male,Hail,Employed,14852,4102,4,1025.5,0,0,Electronics,General Store,App,7,0.251,120,Late,Delayed (Reported)
TX02078,C0770,2025-08-25,55,Male,Dammam,Employed,19091,997,4,249.25,0,0,electronics,General Store,App,5,0.107,141,Late,Delayed (Reported)
TX02079,C0759,2025-10-12,18,Male,Dhahran,Student,8450,2184,4,546,0,0,Fashion,Fendi,App,5,0.278,31,Late,Delayed (Reported)
TX02080,C0542,2024-08-17,55,Female,Dammam,Employed,20805,542,4,135.5,0,0,Electronics,General Store,App,4,0.071,0,Paid on time,Not Reported
TX02081,C0693,2025-11-17,65,Female,Riyadh,Employed,16585,1061,4,265.25,1,519.5,Electronics,General Store,App,4,0.097,0,Paid on time,Not Reported
TX02082,C0105,2025-04-18,53,Female,Jeddah,Employed,21366,2683,4,670.75,0,0,Fashion,Centerpoint,App,2,0.052,0,Paid on time,Not Reported
TX02083,C0176,2024-08-01,62,Female,Riyadh_City,Unemployed,1899,332,3,83,0,0,electronics,General Store,App,4,0.755,183,Missed,Defaulted (Blacklisted)
TX02084,C0353,2024-06-19,24,Male,Riyadh_City,Employed,7053,1354,4,338.5,0,0,electronics,General Store,App,3,0.176,0,Paid on time,Not Reported
TX02085,C0168,2024-03-23,55,Male,Dammam,Self-employed,16673,978,4,244.5,0,0,Fashion,Fendi,App,3,0.069,0,Paid on time,Not Reported
TX02086,C0723,2025-11-19,51,Male,Mecca,Self-employed,6586,1909,4,477.25,1,483.25,Electronics,General Store,Web,4,0.277,0,Paid on time,Not Reported
TX02087,C0360,2024-10-01,60,Female,Mecca,Self-employed,11000,3487,3,871.75,0,0,Furniture,IKEA,App,2,0.12,0,Paid on time,Not Reported
TX02088,C0683,2024-08-14,60,Male,Hail,Employed,14010,1723,4,430.75,0,0,Furniture,Home Centre,Web,4,0.127,0,Paid on time,Not Reported
TX02089,C0679,2025-06-28,52,Male,Al-Ahsa,Employed,21908,990,4,247.5,0,0,Electronics,General Store,App,2,0.032,0,Paid on time,Not Reported
TX02090,C0240,2024-04-25,52,Male,Mecca,Employed,21517,3055,4,763.75,0,0,Electronics,General Store,App,4,0.098,0,Paid on time,Not Reported
TX02091,C0217,2025-11-04,35,Male,Jeddah,Self-employed,18843,4937,4,1234.25,1,470.25,Electronics,General Store,Web,3,0.113,0,Paid on time,Not Reported
TX02092,C0648,2024-08-02,24,Male,Najran,Student,11574,1737,4,434.25,0,0,Electronics,General Store,App,2,0.076,0,Paid on time,Not Reported
TX02093,C0411,2025-09-05,58,Female,Yanbu,Employed,19108,1031,4,257.75,0,0,Furniture,Home Centre,App,7,0.155,46,Missed,Delayed (Reported)
TX02094,C0096,2024-09-17,47,Female,Arar,Unemployed,2654,485,4,121.25,0,0,Electronics,General Store,App,5,0.724,0,Paid on time,Not Reported
TX02095,C0048,2024-11-09,64,Male,Riyadh,Employed,14568,1925,4,481.25,0,0,Electronics,General Store,App,4,0.126,0,Paid on time,Not Reported
TX02096,C0037,2025-08-17,47,Female,Abha,Employed,21519,1163,4,290.75,0,0,Electronics,General Store,App,5,0.097,152,Missed,Delayed (Reported)
TX02097,C0237,2025-08-08,36,Male,Dhahran,Employed,17074,348,4,87,0,0,Fashion,Namshi,App,4,0.084,0,Paid on time,Not Reported
TX02098,C0795,2024-08-12,56,Male,Jeddah,Employed,16486,1303,4,325.75,0,0,Electronics,General Store,Web,5,0.129,186,Late,Defaulted (Blacklisted)
TX02099,C0560,2025-06-28,30,Male,Jeddah,Unemployed,1420,207,3,51.75,0,0,Fashion,Zara,In-Store,4,0.987,134,Late,Delayed (Reported)
TX02100,C0410,2025-04-05,62,Female,Mecca,Unemployed,2827,604,3,151,0,0,Fashion,Centerpoint,Web,7,1.008,205,Late,Defaulted (Blacklisted)
TX02101,C0769,2025-11,63,Female,Jeddah,Employed,20920,1881,4,470.25,1,571.5,Electronics,General Store,App,3,0.065,0,Paid on time,Not Reported
TX02102,C0800,2025-07-25,61,Female,Tabuk,Employed,24383,1748,4,437,0,0,Travel,Saudia Airlines,App,6,0.11,64,Missed,Delayed (Reported)
TX02103,C0458,2025-04-26,25,Female,Arar,Employed,9450,1209,4,302.25,0,0,electronics,General Store,Web,3,0.127,0,Paid on time,Not Reported
TX02104,C0334,2025-09-19,45,Female,Abha,Employed,15350,4448,4,1112,0,0,Travel,Saudia Airlines,App,6,0.219,74,Late,Delayed (Reported)
TX02105,C0437,2024-05-08,32,Male,Abha,Self-employed,17986,3480,4,870,0,0,Electronics,General Store,App,2,0.073,0,Paid on time,Not Reported
TX02106,C0282,2024-11-24,62,Male,Medina,Employed,18249,2858,3,714.5,0,0,Electronics,General Store,In-Store,3,0.088,0,Paid on time,Not Reported
TX02107,C0719,2025-11-03,64,Male,Yanbu,Employed,15527,354,4,88.5,1,344.75,Travel,flynas,Web,4,0.093,0,Paid on time,Not Reported
TX02108,C0260,2025-02-10,19,Female,Riyadh,Student,19583,2813,3,703.25,0,0,Electronics,General Store,App,4,0.105,0,Paid on time,Not Reported
TX02109,C0137,2024-11-24,55,Male,Riyadh,Employed,19613,2786,4,696.5,0,0,Electronics,General Store,App,4,0.104,0,Paid on time,Not Reported
TX02110,C0435,2024-08-28,18,Female,Al-Baha,Employed,12517,4184,3,1046,0,0,Electronics,General Store,In-Store,4,0.191,0,Paid on time,Not Reported
TX02111,C0359,2025-08-12,51,Male,Riyadh,Employed,18774,1558,4,389.5,0,0,Electronics,General Store,Web,3,0.069,0,Paid on time,Not Reported
TX02112,C0122,2025-06-19,19,Male,Medina,Student,8120,346,3,86.5,0,0,Groceries,Panda,Web,2,0.066,0,Paid on time,Not Reported
TX02113,C0537,2025-12-06,57,Male,Al-Kharj,Self-employed,9293,3197,4,799.25,2,229.5,Fashion,Mango,Web,6,0.328,0,Paid on time,Not Reported
TX02114,C0774,2025-11-25,54,Female,Abha,Self-employed,17220,4066,4,1016.5,1,937.5,Beauty,Sephora,In-Store,2,0.085,0,Paid on time,Not Reported
TX02115,C0013,2024-01-03,60,Male,Riyadh,Employed,17766,2661,4,665.25,0,0,Fashion,Namshi,Web,4,0.113,0,Paid on time,Not Reported
TX02116,C0640,2024-08-05,22,Female,Mecca,Student,5848,1897,4,474.25,0,0,electronics,General Store,Web,5,0.389,155,Late,Delayed (Reported)
TX02117,C0742,2025-02-24,55,Female,Jeddah,Self-employed,6612,1693,4,423.25,0,0,Fashion,Namshi,Web,6,0.404,34,Missed,Delayed (Reported)
TX02118,C0800,2025-05-25,61,Female,Tabuk,Employed,21639,4843,4,1210.75,0,0,Furniture,Abyat,App,7,0.181,79,Missed,Delayed (Reported)
TX02119,C0084,2025-08-06,41,Male,Dammam,Self-employed,13453,2757,3,689.25,0,0,Travel,Almosafer,App,6,0.218,98,Missed,Delayed (Reported)
TX02120,C0143,2025-06-20,56,Male,Dhahran,Employed,18453,2653,4,663.25,0,0,Electronics,General Store,App,2,0.06,0,Paid on time,Not Reported
TX02121,C0691,2025-11-12,65,Female,Mecca,Self-employed,4696,1019,4,254.75,1,312,Electronics,General Store,App,6,0.533,96,Missed,Delayed (Reported)
TX02122,C0004,2025-08-25,41,Male,Jeddah,Employed,12477,535,4,133.75,0,0,Electronics,General Store,Web,4,0.119,0,Paid on time,Not Reported
TX02123,C0430,2025-11-09,36,Male,Dhahran,Self-employed,19560,2142,4,535.5,1,771.25,Electronics,General Store,App,4,0.096,0,Paid on time,Not Reported
TX02124,C0606,2025-11-13,50,Female,Mecca,Employed,23740,4204,4,1051,1,725.5,Travel,Almosafer,In-Store,2,0.063,0,Paid on time,Not Reported
TX02125,C0289,2025-11-15,58,Female,Riyadh,Employed,15108,4346,3,1086.5,1,935.5,Furniture,Home Centre,App,6,0.221,133,Late,Delayed (Reported)
TX02126,C0236,2024-08-11,57,Male,Medina,Employed,20787,3354,3,838.5,0,0,Electronics,General Store,App,1,0.04,0,Paid on time,Not Reported
TX02127,C0346,2025-01-01,26,Female,Jazan,Employed,3499,860,4,215,0,0,Groceries,Danube,App,2,0.19,0,Paid on time,Not Reported
TX02128,C0072,2024-11-10,42,Male,Mecca,Self-employed,8978,303,4,75.75,0,0,Electronics,General Store,App,2,0.059,0,Paid on time,Not Reported
TX02129,C0596,2025-04-26,42,Male,Riyadh,Employed,17713,1445,3,361.25,0,0,Groceries,Panda,App,7,0.173,0,Paid on time,Not Reported
TX02130,C0079,2025-08-02,41,Male,Riyadh,Employed,13511,1914,4,478.5,0,0,Travel,Saudia Airlines,App,3,0.102,0,Paid on time,Not Reported
TX02131,C0140,2025-08-02,34,Female,Jeddah,Employed,8614,1694,4,423.5,0,0,Electronics,General Store,App,3,0.154,0,Paid on time,Not Reported
TX02132,C0517,2025-12-28,44,Female,Riyadh,Unemployed,1939,258,3,64.5,2,131.5,groceries,Othaim Markets,In-Store,6,1.194,121,Missed,Delayed (Reported)
TX02133,C0192,2025-07-06,28,Male,Jazan,Self-employed,19026,3699,4,924.75,0,0,Fashion,Fendi,Web,4,0.12,0,Paid on time,Not Reported
TX02134,C0536,2024-10-10,43,Female,Buraidah,Employed,15682,2672,3,668,0,0,Fashion,H&M,In-Store,4,0.129,0,Paid on time,Not Reported
TX02135,C0179,2025-04-17,46,Female,Medina,Employed,16009,3267,4,816.75,0,0,Electronics,General Store,App,3,0.107,0,Paid on time,Not Reported
TX02136,C0450,2024-04-05,60,Female,Dhahran,Employed,18008,2906,4,726.5,0,0,Electronics,General Store,Web,4,0.115,0,Paid on time,Not Reported
TX02137,C0082,2025-08-24,32,Male,Hail,Employed,15852,2038,4,509.5,0,0,Electronics,General Store,In-Store,5,0.146,197,Missed,Defaulted (Blacklisted)
TX02138,C0583,2025-03-24,19,Male,Mecca,Student,12064,2326,4,581.5,0,0,Beauty,Boots,App,5,0.197,121,Missed,Delayed (Reported)
TX02139,C0629,2025-04-13,57,Male,Jazan,Self-employed,9297,1289,4,322.25,0,0,beauty,Boots,App,2,0.083,0,Paid on time,Not Reported
TX02140,C0377,2024-01-23,53,Male,Al-Ahsa,Employed,14264,2434,4,608.5,0,0,Electronics,General Store,App,4,0.137,0,Paid on time,Not Reported
TX02141,C0485,2025-04-03,26,Female,Riyadh_City,Employed,7622,2171,4,542.75,0,0,Fashion,Namshi,App,4,0.248,0,Paid on time,Not Reported
TX02142,C0020,2025-08-19,32,Male,Tabuk,Self-employed,14967,4127,4,1031.75,0,0,Furniture,IKEA,In-Store,2,0.099,0,Paid on time,Not Reported
TX02143,C0762,2025-01-11,27,Male,Jeddah,Employed,5395,1651,4,412.75,0,0,Electronics,General Store,App,3,0.243,0,Paid on time,Not Reported
TX02144,C0622,2025-08-19,48,Male,Dammam,Unemployed,1318,452,4,113,0,0,Groceries,Panda,App,4,1.11,123,Late,Delayed (Reported)
TX02145,C0608,2025-08-19,39,Female,Al-Ahsa,Self-employed,19752,2774,3,693.5,0,0,Furniture,Abyat,App,4,0.103,0,Paid on time,Not Reported
TX02146,C0164,2025-11-24,48,Male,Riyadh,Employed,18129,3291,4,822.75,1,708,electronics,General Store,Web,2,0.07,0,Paid on time,Not Reported
TX02147,C0671,2024-08-03,51,Female,Riyadh,Employed,17211,4796,4,1199,0,0,Travel,Saudia Airlines,App,5,0.174,0,Paid on time,Not Reported
TX02148,C0630,2024-03-18,18,Female,Dammam,Student,4933,478,4,119.5,0,0,electronics,General Store,App,3,0.207,0,Paid on time,Not Reported
TX02149,C0262,2025-09-27,40,Male,Riyadh,Employed,18216,2302,4,575.5,0,0,Electronics,General Store,App,4,0.106,0,Paid on time,Not Reported
TX02150,C0021,2025-08-12,18,Male,Mecca,Student,11154,356,3,89,0,0,Groceries,Panda,App,2,0.048,0,Paid on time,Not Reported
TX02151,C0163,2025-11-06,20,Male,riyadh,Student,11604,3878,4,969.5,1,276.75,fashion,Herm�s,App,4,0.2,0,Paid on time,Not Reported
TX02152,C0082,2025-07-21,32,Male,Hail,Employed,14849,3243,4,810.75,0,0,Furniture,Midas,App,6,0.206,210,Missed,Defaulted (Blacklisted)
TX02153,C0459,2024-11-19,52,Female,Yanbu,Employed,20030,4951,4,1237.75,0,0,Electronics,General Store,App,2,0.084,0,Paid on time,Not Reported
TX02154,C0554,2025-04-11,56,Female,Al-Baha,Employed,21366,2812,4,703,0,0,Electronics,General Store,Web,6,0.138,65,Late,Delayed (Reported)
TX02155,C0414,2024-08-07,48,Female,Mecca,Unemployed,1136,328,3,82,0,0,Electronics,General Store,App,2,0.468,0,Paid on time,Not Reported
TX02156,C0551,2024-08-17,36,Female,Riyadh,Employed,12236,1135,4,283.75,0,0,Electronics,General Store,In-Store,2,0.06,0,Paid on time,Not Reported
TX02157,C0281,2025-04-16,46,Male,RIYADH,Self-employed,13835,956,4,239,0,0,Fashion,H&M,App,5,0.147,143,Late,Delayed (Reported)
TX02158,C0405,2024-04-27,35,Female,Al-Jubail,Self-employed,12671,2462,4,615.5,0,0,Fashion,H&M,Web,3,0.12,0,Paid on time,Not Reported
TX02159,C0766,2024-12-23,39,Male,Riyadh  ,Employed,16621,3441,4,860.25,0,0,Electronics,General Store,App,3,0.106,0,Paid on time,Not Reported
TX02160,C0046,2025-08-27,44,Female,Tabuk,Employed,17273,3838,4,959.5,0,0,Furniture,IKEA,App,2,0.082,0,Paid on time,Not Reported
TX02161,C0224,2024-05-26,29,Female,Dhahran,Self-employed,18734,1680,4,420,0,0,beauty,Faces,App,1,0.022,0,Paid on time,Not Reported
TX02162,C0339,2024-07-23,64,Female,Dammam,Self-employed,10279,3228,4,807,0,0,Furniture,Midas,App,5,0.254,74,Late,Delayed (Reported)
TX02163,C0592,2024-06-22,52,Female,Jeddah,Employed,15436,835,4,208.75,0,0,Electronics,General Store,App,3,0.072,0,Paid on time,Not Reported
TX02164,C0183,2025-08-02,21,Female,Dammam,Employed,4321,740,4,185,0,0,Fashion,Namshi,App,6,0.564,0,Paid on time,Not Reported
TX02165,C0583,2024-04-13,19,Male,Mecca,Student,19332,2680,4,670,0,0,Fashion,Herm�s,App,5,0.128,210,Missed,Defaulted (Blacklisted)
TX02166,C0280,2024-01-28,19,Female,Jeddah,Student,15375,4948,3,1237,0,0,Fashion,Fendi,In-Store,2,0.11,0,Paid on time,Not Reported
TX02167,C0234,2024-05-05,28,Male,Abha,Employed,7034,1939,4,484.75,0,0,Furniture,Home Centre,App,4,0.261,0,Paid on time,Not Reported
TX02168,C0753,2025-04-28,20,Male,Medina,Student,9310,995,4,248.75,0,0,beauty,Nice One,In-Store,5,0.22,189,Missed,Defaulted (Blacklisted)
TX02169,C0046,2025-06-28,44,Female,Tabuk,Employed,12363,207,4,51.75,0,0,Electronics,General Store,Web,6,0.186,93,Late,Delayed (Reported)
TX02170,C0412,2025-06-08,29,Female,Dammam,Self-employed,13437,2102,4,525.5,0,0,travel,Almosafer,Web,5,0.173,108,Late,Delayed (Reported)
TX02171,C0121,2025-08-08,52,Female,Mecca,Employed,21590,2446,4,611.5,0,0,Electronics,General Store,Web,4,0.091,0,Paid on time,Not Reported
TX02172,C0130,2025-01-12,25,Female,Riyadh,Employed,12994,1203,3,300.75,0,0,Electronics,General Store,Web,7,0.231,42,Missed,Delayed (Reported)
TX02173,C0018,2024-08-11,55,Female,Al-Ahsa,Employed,24877,2613,4,653.25,0,0,Electronics,General Store,App,3,0.062,0,Paid on time,Not Reported
TX02174,C0407,2024-08-07,41,Male,Jeddah,Employed,16819,1852,4,463,0,0,electronics,General Store,App,3,0.081,0,Paid on time,Not Reported
TX02175,C0177,2025-11-24,46,Male,Riyadh,Employed,23015,4351,4,1087.75,1,1006,Electronics,General Store,App,4,0.106,0,Paid on time,Not Reported
TX02176,C0795,2025-04-13,56,Male,Jeddah,Employed,18251,2900,4,725,0,0,electronics,General Store,App,4,0.114,0,Paid on time,Not Reported
TX02177,C0764,2025-12-05,55,Female,Jeddah,Unemployed,1619,380,3,95,2,177.5,Fashion,Namshi,App,4,0.893,61,Late,Delayed (Reported)
TX02178,C0016,2024-08-25,29,Male,Al Khobar,Employed,5919,1727,4,431.75,0,0,Fashion,Chanel,App,5,0.377,60,Missed,Delayed (Reported)
TX02179,C0145,2024-08-27,64,Female,Jazan,Self-employed,15930,1251,4,312.75,0,0,Electronics,General Store,App,5,0.133,141,Late,Delayed (Reported)
TX02180,C0538,2025-11-28,60,Female,Riyadh,Self-employed,14914,1014,4,253.5,1,307.25,Travel,Saudia Airlines,Web,5,0.138,75,Late,Delayed (Reported)
TX02181,C0756,2024-03-12,52,Male,riyadh,Employed,17087,4480,4,1120,0,0,Furniture,Abyat,App,4,0.145,0,Paid on time,Not Reported
TX02182,C0182,2024-06-15,47,Male,Al-Ahsa,Employed,13357,3079,4,769.75,0,0,Electronics,General Store,App,3,0.125,0,Paid on time,Not Reported
TX02183,C0403,2025-08-11,44,Female,Al Khobar,Employed,16113,2203,4,550.75,0,0,Electronics,General Store,App,5,0.146,78,Late,Delayed (Reported)
TX02184,C0069,2025-01-14,20,Female,Jeddah,Student,19073,448,4,112,0,0,Fashion,Namshi,Web,5,0.1,0,Paid on time,Not Reported
TX02185,C0678,2024-05-25,56,Female,Abha,Employed,21806,1934,4,483.5,0,0,Electronics,General Store,Web,3,0.063,0,Paid on time,Not Reported
TX02186,C0452,2025-11-17,31,Female,Riyadh  ,Employed,17902,2804,4,701,1,704.5,Electronics,General Store,In-Store,5,0.14,67,Missed,Delayed (Reported)
TX02187,C0700,2024-08-28,58,Male,Riyadh  ,Employed,13815,2890,4,722.5,0,0,Electronics,General Store,App,1,0.052,0,Paid on time,Not Reported
TX02188,C0708,2024-01-07,19,Male,Jeddah,Student,5678,1281,4,320.25,0,0,Electronics,General Store,App,5,0.373,108,Missed,Delayed (Reported)
TX02189,C0553,2025-05,51,Female,Buraidah,Unemployed,2720,372,4,93,0,0,Groceries,Panda,In-Store,4,0.531,63,Missed,Delayed (Reported)
TX02190,C0188,2025-04-10,53,Female,Jeddah,Employed,20167,4163,4,1040.75,0,0,Electronics,General Store,App,3,0.096,0,Paid on time,Not Reported
TX02191,C0578,2024-08-12,22,Female,Jeddah,Student,15711,532,4,133,0,0,Fashion,Fendi,App,3,0.066,0,Paid on time,Not Reported
TX02192,C0769,2025-11-03,63,Female,Jeddah,Employed,17361,3307,4,826.75,1,1084.75,Groceries,Danube,Web,7,0.203,38,Late,Delayed (Reported)
TX02193,C0460,2025-08-07,30,Female,riyadh,Employed,9543,2448,4,612,0,0,Electronics,General Store,App,3,0.158,0,Paid on time,Not Reported
TX02194,C0120,2024-12-07,46,Male,Abha,Employed,17900,4701,4,1175.25,0,0,Furniture,Abyat,App,5,0.166,159,Late,Delayed (Reported)
TX02195,C0764,2025-08-03,55,Female,Jeddah,Unemployed,2827,205,3,51.25,0,0,electronics,General Store,App,5,0.655,131,Late,Delayed (Reported)
TX02196,C0474,2025-11-28,25,Male,Jeddah,Employed,10193,2019,4,504.75,1,741,Electronics,General Store,App,6,0.27,167,Late,Delayed (Reported)
TX02197,C0512,2025-11-05,55,Female,Dammam,Employed,15406,4656,4,1164,1,1125,Electronics,General Store,App,4,0.163,0,Paid on time,Not Reported
TX02198,C0163,2025-11-21,20,Male,Riyadh,Student,12471,3288,4,822,1,620,beauty,Boots,App,2,0.102,0,Paid on time,Not Reported
TX02199,C0311,2025-04-27,20,Female,Medina,Student,19990,371,4,92.75,0,0,Electronics,General Store,Web,7,0.14,160,Late,Delayed (Reported)
TX02200,C0132,2024-04-10,47,Female,Riyadh,Self-employed,6876,2153,3,538.25,0,0,electronics,General Store,App,2,0.144,0,Paid on time,Not Reported
TX02201,C0671,2024-10-09,51,Female,Riyadh,Employed,22717,3118,4,779.5,0,0,beauty,Faces,App,3,0.074,0,Paid on time,Not Reported
TX02202,C0552,2025-08-15,50,Male,Riyadh,Self-employed,13793,1222,4,305.5,0,0,Travel,Saudia Airlines,App,4,0.12,0,Paid on time,Not Reported
TX02203,C0352,2024-08-08,25,Female,Mecca,Unemployed,2580,676,3,169,0,0,fashion,Chanel,App,3,0.414,0,Paid on time,Not Reported
TX02204,C0194,2024-01-17,31,Female,Al-Kharj,Employed,19935,4922,4,1230.5,0,0,Electronics,General Store,App,3,0.107,0,Paid on time,Not Reported
TX02205,C0657,2025-12-20,18,Female,Sakaka,Student,15689,322,3,80.5,2,57.5,Dining,Albaik,Web,3,0.062,0,Paid on time,Not Reported
TX02206,C0714,2025-12-23,54,Female,Hail,Employed,13212,3660,4,915,2,1288,electronics,General Store,App,2,0.103,0,Paid on time,Not Reported
TX02207,C0492,2024-07-23,60,Female,Riyadh,Employed,21909,3232,4,808,0,0,Electronics,General Store,App,3,0.078,0,Paid on time,Not Reported
TX02208,C0616,2024-06-03,60,Female,Dammam,Self-employed,19063,4860,4,1215,0,0,Beauty,Nice One,App,3,0.111,0,Paid on time,Not Reported
TX02209,C0048,2025-01-25,64,Male,Riyadh_City,Employed,18987,2159,4,539.75,0,0,Furniture,Abyat,App,4,0.1,0,Paid on time,Not Reported
TX02210,C0047,2024-04-26,22,Female,Al-Jubail,Student,18855,804,3,201,0,0,groceries,Panda,Web,5,0.106,209,Missed,Defaulted (Blacklisted)
TX02211,C0123,2025-09-20,52,Male,Al-Jubail,Self-employed,5392,1460,3,365,0,0,Travel,flynas,App,7,0.568,0,Paid on time,Not Reported
TX02212,C0491,2025-01-25,39,Male,Dammam,Self-employed,15410,4967,4,1241.75,0,0,Travel,flynas,App,4,0.168,0,Paid on time,Not Reported
TX02213,C0138,2024-08-27,48,Male,Jeddah,Employed,21102,811,4,202.75,0,0,Electronics,General Store,App,3,0.052,0,Paid on time,Not Reported
TX02214,C0064,2025-05-15,63,Female,Jeddah,Employed,22051,1170,4,292.5,0,0,Beauty,Faces,App,7,0.136,206,Late,Defaulted (Blacklisted)
TX02215,C0109,2025-11-12,65,Male,Mecca,Employed,19422,276,4,69,1,993.25,Furniture,Home Centre,Web,5,0.096,180,Missed,Delayed (Reported)
